#Buckets,Keys 1 - rep 1,Keys 1 - rep 2,Keys 1 - rep 3,Keys 3 - rep 1,Keys 3 - rep 2,Keys 3 - rep 3,Keys 6 - rep 1,Keys 6 - rep 2,Keys 6 - rep 3,Keys 9 - rep 1,Keys 9 - rep 2,Keys 9 - rep 3
7.2,415.86389999998937,456.7298400000145,550.5713099999921,389.28662999999506,330.68141999998625,505.3178700000062,324.7163999999975,370.3803299999927,415.5304499999911,440.2769400000034,381.11616000001595,300.2225399999952
7.3,630.5752799999755,708.4630800000159,913.369319999998,613.6136999999871,449.7746399999887,702.3573900000265,435.3504299999986,547.8549300000086,574.0814700000265,510.54381000000285,489.4880399999929,452.21525999998994
7.4,1139.2785899999944,1092.6170999999958,1376.807040000007,916.7125500000111,792.2968200000105,1082.0198699999746,590.1041699999914,811.0096199999753,816.7535999999745,743.7288599999956,689.2989300000045,629.3108700000084
7.5,1717.8117300000304,1694.3956199999884,1827.8503199999977,1387.3153499999898,1295.930610000003,1568.4999300000054,990.730080000023,1243.852740000002,1255.335750000013,1074.0166200000021,966.9734999999891,971.1776699999973
7.6,2190.3025500000076,2086.571790000009,2139.772139999979,1914.717509999995,1879.9396199999828,2086.6800600000133,1417.4234099999958,1725.9857100000227,1708.3450799999919,1588.8139199999787,1455.9256800000076,1356.8268599999865
7.7,2206.1132999999754,2270.998349999987,2259.2451599999986,2294.850149999991,2198.6997300000003,2442.5638199999885,1809.0318599999737,2079.3180599999687,2084.936850000013,1929.3692400000218,1962.4837499999994,1848.2442300000112
7.8,2105.9420400000236,1918.2860100000034,2117.414160000022,2284.317090000026,2397.370770000016,2504.7109800000107,2134.798110000025,2345.71302000001,2227.253490000003,2324.0673000000024,2275.610669999991,2110.253850000001
7.9,1745.4505499999868,1661.4088199999824,1733.0035500000013,2101.1197499999835,2155.5164700000023,2235.405239999978,2050.1669700000057,2227.6585800000103,2274.007679999988,2447.467199999999,2425.26195,2158.2796500000186
8.0,1392.1775999999882,1220.0643000000346,1361.1778200000044,1690.8937200000219,1872.3035699999891,1918.028340000019,1849.8807899999956,2030.534999999989,1987.33122,2394.1110599999884,2265.4113300000026,2026.7248499999914
8.1,931.5160200000246,883.9996199999878,967.2955199999851,1279.817099999993,1342.6348500000095,1457.2807199999806,1512.957420000006,1660.8373200000206,1591.4875500000053,1919.446740000014,1960.6816799999797,1669.24736999999
